代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	
600236	桂冠电力	-0.16	6.34	-0.01	6.33	6.34	62	62	0.00	          0.00	6.34	6.34	6.34	6.35	    11.76	39308	  0.37	水力发电	广西	0.00	6.34	31	
600276	恒瑞医药	0.08	50.80	0.04	50.80	50.81	118	117	0.00	          0.00	50.80	50.80	50.80	50.76	    46.06	598475	  0.46	化学制药	江苏	0.00	50.80	59	
600309	万华化学	0.19	26.80	0.05	26.80	26.87	560	560	0.00	          0.00	26.80	26.80	26.80	26.75	    18.32	1500800	  0.60	化工原料	山东	0.00	26.80	280	
600338	西藏珠峰	0.50	30.10	0.15	30.01	30.10	115	115	0.00	          0.01	30.10	30.10	30.10	29.95	    30.23	346150	  1.04	铅锌	西藏	0.00	30.10	58	
600340	华夏幸福	0.11	27.36	0.03	27.36	27.39	971	971	0.00	          0.00	27.36	27.36	27.36	27.33	    13.17	2656656	  1.02	区域地产	河北	0.00	27.36	486	
600398	海澜之家	0.00	10.45	0.00	10.45	10.45	0	0	--  	          0.00	--  	--  	--  	10.45	    15.04	0	  0.73	服饰	江苏	0.00	10.45	0	
600477	杭萧钢构	-0.29	10.20	-0.03	10.17	10.20	141	141	0.00	          0.00	10.20	10.20	10.20	10.23	    27.04	143820	  0.20	钢加工	浙江	0.00	10.20	71	
600485	信威集团	--  	14.60	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	14.60	    22.52	0	  0.00	通信设备	北京	0.00	14.60	0	
600507	方大特钢	-0.39	7.64	-0.03	7.62	7.64	323	323	0.00	          0.00	7.64	7.64	7.64	7.67	    16.41	246772	  0.56	特种钢	江西	0.00	7.64	162	
600519	贵州茅台	0.00	371.55	0.00	371.00	371.55	84	84	0.00	          0.00	371.55	371.55	371.55	371.55	    28.08	3121020	  0.66	白酒	贵州	0.00	371.55	42	
600566	济川药业	0.00	30.88	0.00	30.88	30.98	6	6	0.00	          0.00	30.88	30.88	30.88	30.88	    27.73	18528	  0.07	中成药	湖北	0.00	30.88	3	
600681	百川能源	--  	16.37	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	16.37	    41.57	0	  0.00	供气供热	湖北	0.00	16.37	0	
600688	上海石化	-0.16	6.43	-0.01	6.43	6.44	451	451	0.00	          0.00	6.43	6.43	6.43	6.44	    12.61	289993	  0.35	石油加工	上海	0.00	6.43	226	
600690	青岛海尔	-0.09	11.29	-0.01	11.28	11.28	0	0	--  	          0.00	--  	--  	--  	11.29	    13.51	0	  1.04	家用电器	山东	0.00	11.29	0	
600724	宁波富达	0.17	5.99	0.01	5.98	5.99	152	152	0.00	          0.00	5.99	5.99	5.99	5.98	    14.76	91048	  0.54	区域地产	浙江	0.00	5.99	76	
600816	安信信托	-0.34	11.80	-0.04	11.79	11.80	1108	1108	0.00	          0.00	11.80	11.80	11.80	11.84	    17.73	1307440	  0.32	多元金融	上海	0.00	11.80	554	
600867	通化东宝	--  	21.39	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	21.39	    45.58	0	  0.00	生物制药	吉林	0.00	21.39	0	
600887	伊利股份	0.11	18.54	0.02	18.53	18.54	889	889	0.00	          0.00	18.54	18.54	18.54	18.52	    19.26	1648206	  0.49	乳制品	内蒙	0.00	18.54	445	
600975	新五丰	0.00	8.68	0.00	8.66	8.68	40	40	0.00	          0.00	8.68	8.68	8.68	8.68	    20.67	34720	  0.19	农业综合	湖南	0.00	8.68	20	
601012	隆基股份	0.13	14.87	0.02	14.86	14.87	1181	1181	0.00	          0.01	14.87	14.87	14.87	14.85	    19.18	1756147	  1.91	半导体	陕西	0.00	14.87	591	
601318	中国平安	0.06	35.99	0.02	35.99	36.00	2714	2714	0.00	          0.00	35.99	35.99	35.99	35.97	     8.73	9769306	  2.32	保险	深圳	0.00	35.99	1357	
601595	上海电影	-0.08	37.72	-0.03	37.66	37.72	63	63	0.00	          0.01	37.72	37.72	37.72	37.75	    59.39	237636	  0.30	影视音像	上海	0.00	37.72	32	
601633	长城汽车	0.00	12.98	0.00	12.98	12.99	387	387	0.00	          0.00	12.98	12.98	12.98	12.98	    12.33	502326	  0.56	汽车整车	河北	0.00	12.98	194	
601877	正泰电器	-0.05	20.30	-0.01	20.29	20.29	0	0	--  	          0.00	--  	--  	--  	20.30	    25.27	0	  1.00	电气设备	浙江	0.00	20.30	0	
601939	建设银行	-0.17	5.92	-0.01	5.92	5.93	2232	2232	0.00	          0.00	5.92	5.92	5.92	5.93	     5.73	1321344	  1.21	银行	北京	0.00	5.92	1116	
601966	玲珑轮胎	0.00	26.39	0.00	26.39	26.47	97	97	0.00	          0.00	26.39	26.39	26.39	26.39	    30.59	255983	  0.54	汽车配件	山东	0.00	26.39	49	
603168	莎普爱思	0.07	40.28	0.03	40.28	40.39	4	3	0.00	          0.00	40.28	40.28	40.28	40.25	    25.83	14098	  0.08	化学制药	浙江	0.00	40.28	2	
603288	海天味业	-0.41	31.79	-0.13	31.71	31.79	121	121	0.00	          0.00	31.79	31.79	31.79	31.92	    31.62	384659	  1.36	食品	广东	0.00	31.79	61	
603369	今世缘	-0.29	13.97	-0.04	13.97	13.98	79	79	0.00	          0.00	13.97	13.97	13.97	14.01	    20.33	110363	  0.19	白酒	江苏	0.00	13.97	40	
603528	多伦科技	-0.11	69.82	-0.08	69.82	69.88	95	95	0.00	          0.02	69.82	69.82	69.82	69.90	    44.25	663290	  0.86	软件服务	江苏	0.00	69.82	48	
603569	长久物流	-0.13	38.19	-0.05	38.19	38.21	24	24	0.00	          0.01	38.19	38.19	38.19	38.24	    50.18	91656	  0.28	仓储物流	北京	0.00	38.19	12	
603798	康普顿	0.22	59.61	0.13	59.61	59.77	270	270	0.00	          0.11	59.61	59.61	59.61	59.48	    47.21	1609470	  4.15	石油加工	山东	0.00	59.61	135	
603868	飞科电器	-0.58	48.00	-0.28	47.95	48.00	79	79	0.00	          0.02	48.00	48.00	48.00	48.28	    37.32	379200	  0.81	家用电器	上海	0.00	48.00	40	
603885	吉祥航空	0.00	24.50	0.00	24.50	24.53	21	21	0.00	          0.00	24.50	24.50	24.50	24.50	    18.65	51450	  0.25	空运	上海	0.00	24.50	11	
603986	兆易创新	10.00	215.35	19.58	215.35	--  	113	113	0.00	          0.05	215.35	215.35	215.35	195.77	   111.69	2433455	  0.41	半导体	北京	0.00	215.35	57	
数据来源:通达信
