代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	
002559	亚威股份	-0.29	13.73	-0.04	13.73	13.77	151	151	0.00	          0.00	13.73	13.73	13.73	13.77	    69.46	207323	  0.84	机床制造	江苏	0.00	13.73	76	
002576	通达动力	--  	24.67	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	24.67	   972.54	0	  0.00	电气设备	江苏	0.00	24.67	0	
002591	恒大高新	--  	16.46	--  	16.46	16.49	0	0	--  	          0.00	--  	--  	--  	16.46	--  	0	  0.00	化工原料	江西	0.00	16.46	0	
002606	大连电瓷	--  	41.84	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	41.84	    97.70	0	  0.00	电气设备	辽宁	0.00	41.84	0	
002628	成都路桥	0.61	8.19	0.05	8.15	8.19	70	70	0.00	          0.00	8.19	8.19	8.19	8.14	   276.12	57330	  0.45	建筑施工	四川	0.00	8.19	35	
002647	宏磊股份	--  	63.35	--  	63.43	63.57	0	0	--  	          0.00	--  	--  	--  	63.35	--  	0	  0.00	电气设备	浙江	0.00	63.35	0	
002691	冀凯股份	0.25	24.16	0.06	24.10	24.16	48	48	0.00	          0.00	24.16	24.16	24.16	24.10	   399.46	115968	  0.41	专用机械	河北	0.00	24.16	24	
002692	睿康股份	0.00	11.27	0.00	11.27	11.36	20	20	0.00	          0.00	11.27	11.27	11.27	11.27	    69.74	22540	  0.17	电气设备	江苏	0.00	11.27	10	
002711	欧浦智网	-0.47	17.10	-0.08	17.10	17.11	7	7	0.00	          0.00	17.10	17.10	17.10	17.18	    53.00	11970	  0.02	仓储物流	广东	0.00	17.10	4	
002715	登云股份	0.03	34.15	0.01	34.14	34.15	12	12	0.00	          0.00	34.15	34.15	34.15	34.14	   706.21	40980	  0.34	汽车配件	广东	0.00	34.15	6	
300087	荃银高科	1.51	12.74	0.19	12.71	12.74	673	673	0.00	          0.03	12.74	12.74	12.74	12.55	--  	857402	  4.31	种植业	安徽	0.00	12.74	337	
300208	恒顺众昇	-0.26	15.40	-0.04	15.38	15.40	65	65	0.00	          0.00	15.40	15.40	15.40	15.44	    42.22	100100	  0.40	电气设备	山东	0.00	15.40	33	
300238	冠昊生物	0.38	31.88	0.12	31.76	31.88	136	136	0.00	          0.01	31.88	31.88	31.88	31.76	   129.60	433568	  1.09	医疗保健	广东	0.00	31.88	68	
300245	天玑科技	0.28	17.69	0.05	17.69	17.70	136	136	0.00	          0.01	17.69	17.69	17.69	17.64	    73.14	240584	  0.70	软件服务	上海	0.00	17.69	68	
300277	海联讯	-0.09	11.65	-0.01	11.65	11.70	33	33	0.00	          0.00	11.65	11.65	11.65	11.66	--  	38445	  0.28	软件服务	深圳	0.00	11.65	17	
300320	海达股份	--  	16.82	--  	16.82	16.98	0	0	--  	          0.00	--  	--  	--  	16.82	    61.18	0	  0.00	橡胶	江苏	0.00	16.82	0	
300346	南大光电	-1.37	33.85	-0.47	33.80	33.85	849	849	0.00	          0.07	33.85	33.85	33.85	34.32	   284.79	2873865	  3.97	元器件	江苏	0.00	33.85	425	
300372	欣泰电气	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	--  	--  	0	  0.00	电气设备	辽宁	--  	0.00	0	
300391	康跃科技	--  	21.84	--  	21.95	21.99	0	0	--  	          0.00	--  	--  	--  	21.84	   862.40	0	  0.00	机械基件	山东	0.00	21.84	0	
300472	新元科技	-0.53	35.86	-0.19	35.86	35.99	20	20	0.00	          0.01	35.86	35.86	35.86	36.05	   221.41	71720	  0.54	专用机械	北京	0.00	35.86	10	
600016	民生银行	-0.11	8.85	-0.01	8.85	8.86	1019	1019	0.00	          0.00	8.85	8.85	8.85	8.86	     6.18	901815	  0.53	银行	北京	0.00	8.85	510	
600083	博信股份	--  	21.97	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	21.97	   785.34	0	  0.00	建筑施工	广东	0.00	21.97	0	
600094	大名城	0.00	8.41	0.00	8.40	8.41	264	264	0.00	          0.00	8.41	8.41	8.41	8.41	    19.64	222024	  0.95	区域地产	上海	0.00	8.41	132	
600116	三峡水利	0.00	9.59	0.00	9.59	9.59	0	0	--  	          0.00	--  	--  	--  	9.59	    36.20	0	  0.14	水力发电	重庆	0.00	9.59	0	
600137	浪莎股份	-0.02	47.10	-0.01	46.80	47.11	9	9	0.00	          0.00	47.10	47.10	47.10	47.11	   411.97	42390	  0.15	服饰	四川	0.00	47.10	5	
600149	廊坊发展	0.38	21.08	0.08	21.05	21.08	419	419	0.00	          0.01	21.08	21.08	21.08	21.00	--  	883252	  1.07	综合类	河北	0.00	21.08	210	
600177	雅戈尔	0.14	13.98	0.02	13.97	13.98	267	267	0.00	          0.00	13.98	13.98	13.98	13.96	     8.11	373266	  0.95	服饰	浙江	0.00	13.98	134	
600183	生益科技	0.15	13.62	0.02	13.62	13.64	517	517	0.00	          0.00	13.62	13.62	13.62	13.60	    29.44	704154	  0.69	元器件	广东	0.00	13.62	259	
600234	*ST山水	-0.38	18.48	-0.07	18.48	18.50	3	3	0.00	          0.00	18.48	18.48	18.48	18.55	  3700.74	5544	  0.11	文教休闲	山西	0.00	18.48	2	
600275	武昌鱼	-0.21	14.40	-0.03	14.38	14.40	123	123	0.00	          0.00	14.40	14.40	14.40	14.43	--  	177120	  0.19	农业综合	湖北	0.00	14.40	62	
600319	亚星化学	0.00	11.97	0.00	11.97	11.97	0	0	--  	          0.00	--  	--  	--  	11.97	   141.05	0	  1.24	化工原料	山东	0.00	11.97	0	
600379	宝光股份	0.67	22.55	0.15	22.55	22.56	107	107	0.00	          0.00	22.55	22.55	22.55	22.40	    97.90	241285	  0.83	电气设备	陕西	0.00	22.55	54	
600421	仰帆控股	0.00	19.50	0.00	19.50	19.54	30	30	0.00	          0.00	19.50	19.50	19.50	19.50	--  	58500	  0.21	机械基件	湖北	0.00	19.50	15	
600520	*ST中发	0.32	21.92	0.07	21.99	21.99	0	0	--  	          0.00	--  	--  	--  	21.92	--  	0	  0.21	机械基件	安徽	0.00	21.92	0	
600536	中国软件	0.32	25.29	0.08	25.21	25.29	76	76	0.00	          0.00	25.29	25.29	25.29	25.21	--  	192204	  0.32	软件服务	北京	0.00	25.29	38	
600543	莫高股份	-0.07	14.42	-0.01	14.40	14.42	45	45	0.00	          0.00	14.42	14.42	14.42	14.43	   160.51	64890	  0.27	红黄药酒	甘肃	0.00	14.42	23	
600556	ST慧球	--  	11.93	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	11.93	--  	0	  0.00	软件服务	广西	0.00	11.93	0	
600620	天宸股份	-0.13	15.09	-0.02	15.09	15.10	153	153	0.00	          0.00	15.09	15.09	15.09	15.11	   149.11	230877	  1.30	综合类	上海	0.00	15.09	77	
600638	新黄浦	0.00	20.24	0.00	20.24	20.25	180	180	0.00	          0.00	20.24	20.24	20.24	20.24	    63.33	364320	  0.54	区域地产	上海	0.00	20.24	90	
600671	天目药业	2.86	31.11	0.89	32.00	32.00	0	0	--  	          0.00	--  	--  	--  	31.11	--  	0	  5.46	中成药	浙江	0.00	31.11	0	
600712	南宁百货	0.00	10.35	0.00	10.32	10.35	56	56	0.00	          0.00	10.35	10.35	10.35	10.35	--  	57960	  0.31	百货	广西	0.00	10.35	28	
600718	东软集团	0.78	19.48	0.15	19.48	19.49	3207	3207	0.00	          0.03	19.48	19.48	19.48	19.33	     8.88	6247918	  2.64	软件服务	辽宁	0.00	19.48	1604	
600821	津劝业	1.68	11.49	0.19	11.49	11.50	2494	2494	0.00	          0.06	11.49	11.49	11.49	11.30	  1193.70	2865606	 11.55	百货	天津	0.00	11.49	1247	
600868	梅雁吉祥	0.00	5.60	0.00	5.59	5.60	733	733	0.00	          0.00	5.60	5.60	5.60	5.60	   155.84	410480	  0.34	水力发电	广东	0.00	5.60	367	
600887	伊利股份	0.11	18.54	0.02	18.53	18.54	889	889	0.00	          0.00	18.54	18.54	18.54	18.52	    19.26	1648206	  0.49	乳制品	内蒙	0.00	18.54	445	
600892	大晟文化	0.01	68.97	0.01	68.66	68.97	42	42	0.00	          0.01	68.97	68.97	68.97	68.96	   113.49	289674	  0.66	影视音像	深圳	0.00	68.97	21	
600978	宜华生活	-0.26	11.53	-0.03	11.52	11.53	60	60	0.00	          0.00	11.53	11.53	11.53	11.56	    21.02	69180	  0.07	家居用品	广东	0.00	11.53	30	
600992	贵绳股份	0.13	15.93	0.02	15.93	15.94	23	23	0.00	          0.00	15.93	15.93	15.93	15.91	   222.73	36639	  0.10	钢加工	贵州	0.00	15.93	12	
601169	北京银行	0.10	9.92	0.01	9.91	9.92	112	112	0.00	          0.00	9.92	9.92	9.92	9.91	     7.57	111104	  0.15	银行	北京	0.00	9.92	56	
601336	新华保险	-0.23	43.79	-0.10	43.78	43.79	61	61	0.00	          0.00	43.79	43.79	43.79	43.89	    21.41	267119	  0.27	保险	北京	0.00	43.79	31	
601668	中国建筑	0.12	8.68	0.01	8.67	8.68	2616	2616	0.00	          0.00	8.68	8.68	8.68	8.67	     7.89	2270688	  0.30	建筑施工	北京	0.00	8.68	1308	
603066	音飞储存	0.09	55.42	0.05	55.42	55.50	37	37	0.00	          0.01	55.42	55.42	55.42	55.37	    71.66	205054	  0.51	专用机械	江苏	0.00	55.42	19	
603519	立霸股份	--  	31.42	--  	31.35	31.48	0	0	--  	          0.00	--  	--  	--  	31.42	    72.96	0	  0.00	家用电器	江苏	0.00	31.42	0	
603918	金桥信息	0.00	33.53	0.00	33.51	33.53	13	13	0.00	          0.00	33.53	33.53	33.53	33.53	  1052.30	43589	  0.08	软件服务	上海	0.00	33.53	7	
数据来源:通达信
